YEAR,MO,DY,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,T2M,RH2M,PS,WS10M,WD10M,UVA,Wind Energy,Solar Energy
2021,5,13,8.45,8.39,29.04,13.62,93.06,3.64,281.56,19.98,195.2525868,305.694
2021,5,14,8.39,8.32,28.89,14.19,93.2,4.52,303.06,19.5,242.9418525,298.35
2021,5,15,8.39,8.33,29.12,13.06,93.1,2.15,182.31,19.24,115.3467993,294.372
2021,5,16,8.35,8.29,29.36,12.38,92.98,3.11,302,19.36,166.5032245,296.208
2021,5,17,8.04,7.97,29.37,10.44,93.07,3.04,251.5,18.32,162.9077175,280.296
2021,5,18,8.03,7.9,29.51,13.12,93.23,3.05,258.81,18.06,163.6488467,276.318
2021,5,19,8.1,8.03,30.46,11.12,93.29,2.77,82.5,18.6,148.2556467,284.58
2021,5,20,7.53,4.29,31.49,17.06,93.21,6.17,109.38,9.48,328.8313371,145.044
2021,5,21,8.12,7.99,31.54,21.81,93,2.61,165,18.74,138.7642869,286.722
2021,5,22,8.12,8.06,30.07,20.12,92.9,7.25,297.12,18.77,386.908553,287.181
2021,5,23,8.54,8.38,25.53,21.38,93.13,4.55,306.88,20.03,247.119667,306.459
2021,5,24,8.4,8.35,25.95,20.25,93.17,4.83,302.88,20.06,262.0711813,306.918
2021,5,25,8.47,8.41,26.05,22.94,93.31,4.37,314.62,19.79,237.388945,302.787
2021,5,26,8.49,8.32,29.37,15.94,93.31,2.16,179.62,19.75,116.0487059,302.175
2021,5,27,8.6,8.53,30.35,11.88,93.16,4.59,231.88,20.48,245.4120725,313.344
2021,5,28,8.38,8.29,30.51,12.75,93.18,3.42,305.25,19.82,182.7989419,303.246
2021,5,29,8.39,8.2,30.82,15.12,93.21,3.8,260,19.74,202.9681224,302.022
2021,5,30,8.16,8.07,29.55,17.19,93.41,4.33,281.81,19.3,232.7455041,295.29
2021,5,31,8.26,8.15,31.8,10.81,93.36,3.04,217.62,19.45,162.1131491,297.585
2021,6,1,8.31,8.2,31.94,13.88,93.19,2.89,243.62,19.78,153.762926,302.634
2021,6,2,8.27,8.2,31.19,17.56,93.27,4.3,282.94,19.91,229.5428921,304.623
2021,6,3,8.28,8.16,31.02,17.75,93.34,3.49,196.75,19.45,186.5474423,297.585
2021,6,4,8.1,7.9,31.25,14.25,93.24,3.82,169.94,18.73,203.813728,286.569
2021,6,5,8.54,8.46,29.75,14,93.16,4.69,306.56,20.65,251.2554567,315.945
2021,6,6,8.44,8.37,28.83,15.06,93.26,4.41,295.25,20.26,237.2292703,309.978
2021,6,7,8.72,8.65,29.49,13.62,93.37,3.29,237.38,20.81,176.8028989,318.393
2021,6,8,8.49,8.42,30.5,9.69,93.23,3.88,302.5,20.16,207.50405,308.448
2021,6,9,8.56,8.47,29.58,11.12,93.16,4.93,307.62,20.55,264.2611931,314.415
2021,6,10,8.59,8.52,29.83,15.06,93.22,3.66,286.62,20.45,196.1501641,312.885
2021,6,11,8.63,8.55,30.11,17.38,93.3,5.4,321,20.73,289.3828077,317.169
2021,6,12,8.68,8.6,30.62,17.5,93.39,4.7,304.69,20.94,251.6899099,320.382
2021,6,13,8.56,8.49,32.11,13.25,93.25,2.27,133.62,20.51,120.7861812,313.803
2021,6,14,8.53,8.44,31.9,15.19,92.96,5.12,242.75,20.55,271.7737456,314.415
2021,6,15,8.28,8.21,29.79,19.5,93.09,5.69,309.31,19.3,304.5587833,295.29
2021,6,16,8.74,8.66,29.23,12.94,93.18,5.21,312.69,20.98,279.6532171,320.994
2021,6,17,8.64,8.57,27.88,20.75,93.43,4.96,315.88,20.34,268.1456153,311.202
2021,6,18,8.84,8.77,28.51,13.5,93.26,4.73,314.81,20.88,254.7130981,319.464
2021,6,19,8.59,8.52,29.08,13.31,93.11,4.27,312.19,20.44,229.1390371,312.732
2021,6,20,8.5,8.43,30.78,12.88,93.08,3.08,228.31,20.35,164.3031819,311.355
2021,6,21,8.57,8.49,30.26,14.25,93.16,4.61,256.38,20.55,246.5545195,314.415
2021,6,22,8.43,8.36,30.18,18.38,93.32,4.29,304.12,20.12,229.89478,307.836
2021,6,23,8.51,8.44,31.83,16.5,93.28,3.22,202.69,20.68,171.547938,316.404
2021,6,24,8.43,8.29,33.1,15.38,93.09,3.23,164.56,20.03,171.0180336,306.459
2021,6,25,8.48,8.3,33.29,13,92.92,3.52,195.12,20.2,185.9168978,309.06
2021,6,26,8.56,8.37,33.43,13.88,92.72,3.82,289.94,20.16,201.2358809,308.448
2021,6,27,8.51,8.38,33.58,14.62,92.77,3.81,291.25,20.27,200.7191138,310.131
2021,6,28,8.4,8.29,34.51,15.12,92.91,3.58,211.94,19.88,188.3158627,304.164
2021,6,29,8.36,8.23,34.3,13.44,92.91,3.77,188.56,19.63,198.4457334,300.339
2021,6,30,8.39,8.28,34.9,13.38,92.98,4.23,310.75,20.08,222.3930184,307.224
2021,7,1,8.28,8.12,34.02,14.81,93.03,4.66,306.69,19.48,245.8343653,298.044
2021,7,2,8.67,8.5,33.15,13.88,93.05,5.14,307.69,20.62,271.9849997,315.486
2021,7,3,8.43,8.31,32.62,11,92.93,4.51,303.94,19.69,238.7536716,301.257
2021,7,4,8.65,8.38,32.23,14.31,92.81,4.2,267.94,20.49,222.339142,313.497
2021,7,5,8.46,8.21,32.4,16.25,92.76,3.37,159.12,20.01,178.2053778,306.153
2021,7,6,8.41,8.26,32.69,17.12,92.76,3.4,230.25,20.12,179.6212958,307.836
2021,7,7,8.54,8.26,33.86,14.25,92.79,3.26,164.75,20.2,171.6242713,309.06
2021,7,8,8.37,8.25,35.06,13.19,92.95,3.23,209.81,19.84,169.6749165,303.552
2021,7,9,8.4,8.33,35.29,12.06,92.78,3.42,248.62,20.15,179.1934921,308.295
2021,7,10,8.16,8.01,33.94,17.19,92.57,4.66,306.69,19.41,244.6825281,296.973
2021,7,11,8.28,8.15,34.22,17.31,92.6,3.77,258.44,20.02,197.8350845,306.306
2021,7,12,8.12,7.95,35.36,18.19,92.74,4.27,311,19.17,223.5826884,293.301
2021,7,13,8.19,8.13,34.62,18.06,92.7,4.64,267.25,19.66,243.4354843,300.798
2021,7,14,8.22,8.17,33.86,19.44,92.63,4.84,309.31,19.75,254.364768,302.175
2021,7,15,8.24,8.19,33.11,18.81,92.57,4.38,303.81,19.63,230.6038476,300.339
2021,7,16,8.27,8.22,33.2,19.38,92.64,4.58,308.88,19.91,241.245151,304.623
2021,7,17,8.1,8.04,33.62,15.56,92.69,4.42,313.56,18.95,232.6241066,289.935
2021,7,18,7.88,7.71,35.73,12.81,92.7,3.01,151.44,18.28,157.3507779,279.684
2021,7,19,7.91,7.67,36.69,13.12,92.8,4.49,46.31,18.19,234.2444373,278.307
2021,7,20,8.09,7.99,36.53,14.12,92.87,4.27,55.44,19.14,223.0501992,292.842
2021,7,21,7.88,7.82,35.26,16.38,92.86,4.02,290.69,18.62,210.8330707,284.886
2021,7,22,8,7.95,33.94,19.38,92.75,5.41,305.25,19.27,284.6151161,294.831
2021,7,23,8.18,8.07,32.84,22.06,92.61,5.21,309.12,20.09,274.6634223,307.377
2021,7,24,7.91,7.86,32.83,27.06,92.62,4.11,303.69,19.28,216.7035427,294.984
2021,7,25,7.93,7.88,35.18,20.94,92.77,2.9,98.62,19.38,151.9855238,296.514
2021,7,26,7.79,7.6,36.88,16.88,92.88,2.76,228.81,18.6,144.0257089,284.58
2021,7,27,7.79,7.75,36.15,20,92.85,5.52,315.25,18.92,288.6380082,289.476
2021,7,28,7.91,7.86,34.02,15.44,92.66,5.3,311.88,18.97,278.4850084,290.241
2021,7,29,8.22,8.17,32.06,21.5,92.61,5.35,298.56,19.62,282.7648099,300.186
2021,7,30,8.27,8.23,32.33,21.38,92.58,5.41,295.56,19.64,285.5907341,300.492
2021,7,31,8.28,8.23,32.37,15.44,92.61,4.45,300.19,19.84,234.9582522,303.552
2021,8,1,8.15,8.1,31.89,14.38,92.73,4.15,302.56,19.48,219.7475377,298.044
2021,8,2,8.05,8,32.44,17.88,92.75,4.7,304.38,18.98,248.4763683,290.394
2021,8,3,8.11,8.07,33.08,13.12,92.83,2.99,293.62,19.38,157.8789602,296.514
2021,8,4,8.04,8,33.55,13.19,93.08,3.76,292,19.29,198.7663655,295.137
2021,8,5,7.94,7.87,33.71,14,93,4.18,316.25,18.82,220.6639575,287.946
2021,8,6,7.77,7.22,33.05,15.44,92.82,4.69,311.12,17.09,247.6405008,261.477
2021,8,7,7.77,7.69,33.33,16.69,92.91,3.77,287.31,17.89,199.0738082,273.717
2021,8,8,7.94,7.88,34.24,14.12,93.08,2.65,270.62,18.79,139.7735407,287.487
2021,8,9,7.83,7.78,32.76,20,93.16,4.13,289.06,18.57,219.0777695,284.121
2021,8,10,7.8,7.76,33.22,18.44,92.97,3.37,225.25,18.53,178.1307713,283.509
2021,8,11,7.61,7.55,34.12,19.12,92.69,3.81,146.75,17.8,200.1935821,272.34
2021,8,12,7.76,7.73,32.93,22.69,92.92,3.59,296.38,18.62,189.8371259,284.886
2021,8,13,7.6,7.58,32.9,20.38,93.09,3.51,195.81,18.2,185.9645725,278.46
2021,8,14,7.67,7.64,32.41,19.44,93.07,4.77,325.81,18.47,253.0719694,282.591
2021,8,15,7.81,7.78,32.15,18.12,92.96,3.9,234,18.7,206.8456399,286.11
2021,8,16,7.69,7.66,31,16.25,93.06,4.72,310.25,18.17,251.5531032,278.001
2021,8,17,8.11,8.09,29.98,19.06,93.08,5.18,304.31,19.33,277.0573449,295.749
2021,8,18,7.73,7.68,30.12,14.88,92.85,3.88,311.62,18.4,206.9172203,281.52
2021,8,19,7.85,7.83,31.59,15,92.68,2.85,281.31,18.66,150.978072,285.498
2021,8,20,7.81,7.8,32.37,14.62,92.74,3.43,81.06,18.57,181.3568732,284.121
2021,8,21,7.6,7.59,33.01,14.38,92.81,4.62,148.94,17.84,243.9499605,272.952
2021,8,22,7.55,7.54,33.39,15.38,92.82,4.34,179.94,17.7,228.9056929,270.81
2021,8,23,7.39,7.33,32.98,19.44,92.89,3.4,296.56,17.46,179.7026335,267.138
2021,8,24,7.44,7.18,34.61,15.75,93.01,1.9,124.5,17.3,100.0192342,264.69
2021,8,25,7.35,7.28,34.68,13.38,93.09,2.82,150.94,17.1,148.5434989,261.63
2021,8,26,7.42,7.3,35.23,10.88,93.1,3.62,144.12,17.2,190.3638592,263.16
2021,8,27,7.41,7.31,35.16,10.31,93.1,2.92,156.62,17.3,153.5880315,264.69
2021,8,28,7.36,7.28,35.57,11.25,92.94,2.66,224.06,17.06,139.4864407,261.018
2021,8,29,7.19,7.14,35.31,13.75,92.79,2.98,99.12,16.47,156.1460627,251.991
2021,8,30,7.24,7.19,34.83,14.31,92.95,2.59,216.69,16.74,136.156725,256.122
2021,8,31,7.2,7.1,33.99,15.19,93.13,2.54,110.38,16.42,134.1526923,251.226
2021,9,1,7.11,7.06,34.33,13.06,93.15,3.48,114.69,16.09,183.6359406,246.177
2021,9,2,7.06,7.04,34.61,14.19,92.97,3.84,228.31,16.26,202.0572022,248.778
2021,9,3,6.94,6.85,33.58,14,92.89,2.97,257.62,15.56,156.6684731,238.068
2021,9,4,6.91,6.77,32.42,16.5,93.01,3.03,151.38,15.5,160.6475149,237.15
2021,9,5,6.81,6.77,32.99,14.81,93.04,2.07,175.56,15.46,109.5802842,236.538
2021,9,6,6.7,6.68,33.45,15.5,93.04,3.38,234.5,15.19,178.6597429,232.407
2021,9,7,6.7,6.67,32.04,20.69,93.34,4.61,317.88,15.63,245.5901113,239.139
2021,9,8,6.83,6.8,31.19,20.19,93.46,4.05,310.06,16.18,216.6377901,247.554
2021,9,9,6.98,6.92,29.91,14.56,93.37,4.52,317.06,16.62,242.5658331,254.286
2021,9,10,7.03,7.02,29.45,14.31,93.34,3.45,280.62,16.59,185.3661462,253.827
2021,9,11,6.95,6.89,28.86,28.88,93.19,3.61,276.56,16.8,194.0294459,257.04
2021,9,12,6.81,6.77,28.61,28.38,93.13,3.72,320.25,16.05,199.9785085,245.565
2021,9,13,6.88,6.74,28.11,21.31,93.19,4.2,315.75,15.88,226.3026208,242.964
2021,9,14,6.95,6.94,28.41,17.62,93.29,3.02,294.62,16.27,162.7349199,248.931
2021,9,15,6.71,6.7,28.76,22.56,93.32,3.13,277.5,15.88,168.5209981,242.964
2021,9,16,6.72,6.69,28.75,20.94,93.18,2.67,81.25,15.94,143.543426,243.882
2021,9,17,6.47,6.46,28.78,24.38,92.98,3.84,151.12,15.01,205.9809005,229.653
2021,9,18,6.53,6.56,29.06,25.25,93.2,4.17,323.56,15.8,224.0039051,241.74
2021,9,19,6.51,6.52,28.76,20.31,93.47,3.45,264.5,15.33,186.0485513,234.549
2021,9,20,6.64,6.66,29.62,17.94,93.51,2.99,313.56,15.82,160.8528861,242.046
2021,9,21,6.4,6.39,29.1,21,93.46,2.71,110.69,14.81,145.9624724,226.593
2021,9,22,6.43,6.46,28.98,21.06,93.11,2.77,197.88,15.05,148.6944292,230.265
2021,9,23,6.49,6.52,26.83,26,93.04,4.88,307.12,15.42,263.6390124,235.926
2021,9,24,6.35,6.37,25.12,34.06,93.3,3.61,238.19,15.02,196.6942773,229.806
2021,9,25,6.3,6.32,25.98,34.12,93.58,2.55,68.69,14.9,138.9554879,227.97
2021,9,26,6.31,6.32,26.03,29.5,93.65,3.25,59,14.87,177.2029869,227.511
2021,9,27,6.37,6.4,26.58,18.69,93.31,2.95,125.38,15.16,159.9677531,231.948
2021,9,28,6.19,6.19,26.86,27.19,93.16,4.03,279.06,14.92,217.9772896,228.276
2021,9,29,6.15,6.18,26.94,24.44,93.21,3.95,312.38,14.68,213.7078786,224.604
2021,9,30,6.14,6.16,27.24,19.62,93.23,2.77,130.19,14.46,149.7484844,221.238
2021,10,1,6.12,6.09,28.29,18.25,93.1,3.79,118.12,14.07,203.8921301,215.271
2021,10,2,6.08,6.09,29.37,16.75,93.02,4.09,205.25,13.99,219.0574383,214.047
2021,10,3,5.94,5.98,27.48,32.5,93.3,4.7,313.06,13.82,254.0736566,211.446
2021,10,4,5.82,5.87,26.69,29.44,93.48,2.73,167.06,13.46,148.2532541,205.938
2021,10,5,5.75,5.74,26.26,25.12,93.29,2.76,117.25,12.94,149.792589,197.982
2021,10,6,5.88,5.92,25.69,23,93.22,3.05,151.12,13.63,165.722953,208.539
2021,10,7,5.88,5.85,24.8,22,93.46,4.44,91.19,13.5,242.5927458,206.55
2021,10,8,5.61,5.66,25.89,20.44,93.54,5.38,109.25,12.61,293.131716,192.933
2021,10,9,5.65,5.66,26.38,20.19,93.57,3.41,148.75,12.82,185.5509299,196.146
2021,10,10,5.65,5.67,27.3,18.94,93.61,1.98,114.31,12.93,107.4552602,197.829
2021,10,11,5.53,5.26,27.43,17.56,93.48,2.58,212.5,12.12,139.7625393,185.436
2021,10,12,5.48,5.27,28.91,17.38,93.32,3.23,73.81,12.16,173.818696,186.048
2021,10,13,5.38,4.73,27.97,16.81,93.34,3.41,102.25,10.82,184.117482,165.546
2021,10,14,5.38,5.25,27.47,18.19,93.65,3.7,106.88,11.84,200.772436,181.152
2021,10,15,5.42,5.21,28.97,16.5,93.66,2.44,185.75,11.74,131.7579888,179.622
2021,10,16,5.45,5.44,28.05,18.62,93.59,4.16,289.62,12.53,225.1543093,191.709
2021,10,17,5.42,5.29,24.74,19.75,93.7,3.3,163.31,12.14,180.8048431,185.742
2021,10,18,5.33,5.22,23.93,31.44,93.72,2.73,66.81,11.98,150.0147508,183.294
2021,10,19,5.33,5.35,23.09,29.19,93.76,3.84,183.75,12.33,211.6984007,188.649
2021,10,20,5.38,5.2,21.94,31.06,93.97,3.07,247.81,12.2,170.2885953,186.66
2021,10,21,5.25,5.07,21.27,34.12,94.07,3.64,72.81,11.61,202.5805157,177.633
2021,10,22,5.19,5.19,21.24,33.75,93.94,4.45,96.19,11.79,247.343195,180.387
2021,10,23,5.23,5.1,21.4,30.88,93.76,3.68,185.25,11.66,204.0416578,178.398
2021,10,24,5.26,5.17,20.65,25.81,93.75,2.45,214.94,11.74,136.1752002,179.622
2021,10,25,5.19,5.03,19.8,31.75,93.71,2.52,91.31,11.41,140.4123893,174.573
2021,10,26,5.1,5.08,21.06,27.94,93.62,3.3,101.12,11.4,182.9100632,174.42
2021,10,27,4.72,4.42,21.68,27.69,93.66,3.02,198.38,9.8,167.1097837,149.94
2021,10,28,4.9,4.95,21.75,21.75,93.67,3.43,259,10.94,189.7720814,167.382
2021,10,29,5.01,4.88,22.48,21.75,93.72,2.66,96.94,11.04,146.8851416,168.912
2021,10,30,4.66,4.42,23.25,23.69,93.83,3.51,194.94,9.81,193.5455037,150.093
2021,10,31,4.64,4.3,23.48,31,94.08,3.38,89.19,9.69,186.7288362,148.257
2021,11,1,4.5,3.71,24.24,29.81,93.88,4.09,152.25,8.39,224.8963884,128.367
2021,11,2,4.57,4.55,25.36,29.31,93.69,3.47,218.94,10.25,189.7039101,156.825
2021,11,3,4.56,4.47,23.05,38.25,93.83,4.02,316.5,10.18,221.8171742,155.754
2021,11,4,4.68,4.63,20.32,44.69,94.01,3.11,82.81,10.55,173.5334427,161.415
2021,11,5,4.84,4.86,19.5,38.06,93.91,2.66,122.75,11.03,148.6816602,168.759
2021,11,6,4.77,4.63,18.65,37.44,93.77,2.99,75.88,10.39,167.3640859,158.967
2021,11,7,4.9,4.91,17.15,32.31,93.69,3.14,44.44,11.05,176.517718,169.065
2021,11,8,4.93,4.84,15.34,22.62,93.95,3.09,69.19,10.87,175.281852,166.311
2021,11,9,4.87,4.85,13.98,13.75,94.19,2.3,80.56,10.62,131.4215288,162.486
2021,11,10,4.76,4.62,15.8,18.62,93.79,3.02,194.69,10.43,170.7470595,159.579
2021,11,11,4.74,4.79,14.8,30.94,93.43,5.14,281.88,10.48,290.4991314,160.344
2021,11,12,4.71,4.75,13.62,29.12,93.85,3.1,79.06,10.36,176.7155259,158.508
2021,11,13,4.25,3.64,14.85,27.31,94.18,4.64,93.31,8.26,264.2996768,126.378
2021,11,14,4.1,2.86,16.45,29.25,94.1,5.96,97.88,6.47,337.3259707,98.991
2021,11,15,3.92,2.72,15.35,44,93.65,4.33,116.06,6.24,244.8286928,95.472
2021,11,16,4.3,4.3,14.23,65.88,93.67,2.7,56.19,9.52,153.2922494,145.656
2021,11,17,4.3,3.98,15.55,54,93.94,1.91,121.94,8.93,108.2554058,136.629
2021,11,18,4.35,4.29,15.58,50.25,93.93,3.55,115.56,9.59,201.1653688,146.727
2021,11,19,4.16,4.13,15.49,51.44,93.54,4.33,90.06,9.16,244.4225098,140.148
2021,11,20,4.15,4.08,14.98,36.38,93.18,2.1,138.38,8.97,118.2948873,137.241
2021,11,21,3.96,3.66,15.25,38.75,93.35,3.54,187,7.96,199.5881632,121.788
2021,11,22,4.06,4,14.09,60.62,94.05,2.61,73.94,8.73,148.8561706,133.569
2021,11,23,4.23,4.29,12.76,59.38,94.31,2.63,102.25,9.46,151.1111814,144.738
2021,11,24,4.12,4.07,12.99,53.25,94.02,4.26,112.38,9.18,243.8168557,140.454
2021,11,25,3.82,3.84,14.04,47.19,93.75,3.91,65.81,8.45,222.3264704,129.285
2021,11,26,4.13,4.14,13.9,50.31,94.04,2.54,101.69,9.18,144.9443326,140.454
2021,11,27,4.22,4.24,13.65,49.25,94.33,3.55,114.06,9.23,203.3815223,141.219
2021,11,28,4.18,4.24,14.09,46.38,94.27,3.32,135.56,9.23,189.7925347,141.219
2021,11,29,4.11,4.13,15.94,41.44,94.25,2.91,185.62,9.11,165.2546664,139.383
2021,11,30,4.18,4.22,15.79,39.62,94.08,2.52,144.75,9.18,142.923168,140.454
2021,12,1,4.02,3.85,14.72,54.38,93.55,4.41,278.06,8.46,249.6309484,129.438
2021,12,2,4.05,4.05,13.03,58.94,93.9,3.77,280,8.98,215.4666782,137.394
2021,12,3,4.22,4.18,10.27,49.19,94.25,3.3,106.06,9.19,191.151301,140.607
2021,12,4,3.87,3.73,13.11,39.31,94,4.77,120.69,8.23,272.8337039,125.919
2021,12,5,3.67,3.1,15.12,40,93.53,5.19,230.62,6.87,293.3129901,105.111
2021,12,6,4.07,4.12,12.2,53.88,94.15,3.28,174.38,8.83,188.507548,135.099
2021,12,7,3.69,3.18,12.37,41,94.09,5.3,114.38,6.93,304.2252498,106.029
2021,12,8,3.62,2.39,14.48,47.06,93.7,5.57,240.75,5.6,316.0625633,85.68
2021,12,9,4.07,3.93,10.51,53,94.34,2.93,293.12,8.62,169.7375178,131.886
2021,12,10,3.95,3.18,10.69,61.88,94.54,3.6,83.38,7.18,208.860808,109.854
2021,12,11,3.75,3.47,11.76,58.25,94.4,4.68,112.44,7.65,270.0987708,117.045
2021,12,12,3.83,3.49,13.44,52.31,94.39,4.1,113.56,7.74,235.2129688,118.422
2021,12,13,3.68,2.5,13.26,51.5,94.17,4.24,118.75,5.75,242.830203,87.975
2021,12,14,3.55,2.31,13.26,34.88,93.59,4.16,144.88,5.13,236.7811109,78.489
2021,12,15,3.56,3.41,15.3,54.12,93.52,3.18,208.62,7.57,179.5864345,115.821
2021,12,16,3.59,3.22,15.23,65.38,93.61,2.16,169.88,7.25,122.1302685,110.925
2021,12,17,3.39,2.37,13.61,54.12,93.48,3.58,215,5.42,203.2804492,82.926
2021,12,18,3.82,3.69,10.3,58.56,93.64,2.54,254.38,8.03,146.160868,122.859
2021,12,19,3.9,3.93,9.99,49.31,93.76,2.84,116.25,8.34,163.8125475,127.602
2021,12,20,3.89,3.46,11.2,40.69,93.6,6.05,221.5,7.59,346.8889325,116.127
2021,12,21,4.05,3.99,7.36,50.5,94.18,3.94,266.31,8.61,230.4193849,131.733
2021,12,22,4.1,4.13,8.33,40.94,94.22,1.85,209.25,8.93,107.8647991,136.629
2021,12,23,3.77,3.38,8.99,43.44,93.92,1.11,187.94,7.28,64.36189964,111.384
2021,12,24,3.77,3.7,10.01,43.38,93.83,1.81,168.19,7.99,104.4722242,122.247
2021,12,25,3.88,3.92,7.1,71.5,94.26,3.07,69.88,8.43,179.859194,128.979
2021,12,26,3.85,3.73,6.3,67.06,94.36,3.52,101.19,8.12,207.0326947,124.236
2021,12,27,3.78,3.7,6.13,48.56,94.25,3.48,97.25,7.89,204.5658902,120.717
2021,12,28,3.57,2.19,6.55,41.56,93.98,3.6,96.25,5.04,210.6967944,77.112
2021,12,29,3.69,3.67,7.62,58,93.68,4.09,84.81,7.84,237.7015103,119.952
2021,12,30,3.61,2.53,7.95,80.06,93.71,4.12,85.12,5.5,239.2405331,84.15
2021,12,31,3.69,3.19,8.22,78.81,93.9,4.45,105.75,7.02,258.6784594,107.406
2022,1,1,3.57,2.15,7.97,81.19,93.67,5.67,91.5,4.88,329.0821213,74.664
2022,1,2,3.85,1.55,6.44,82.69,93.46,4.7,90.94,3.96,273.661973,60.588
2022,1,3,3.81,3.18,6.9,74.81,93.71,4.52,294.56,7.14,263.4518477,109.242
2022,1,4,4.21,4.25,6.7,59.44,94.16,3.79,288.44,9.27,222.1226273,141.831
2022,1,5,4.18,4.24,8.14,71.5,94.34,2.66,236.88,9.24,155.394509,141.372
2022,1,6,4.24,4.3,8.73,68.19,94.33,2.55,110.12,9.44,148.6408586,144.432
2022,1,7,4.14,4.19,9.05,60.75,94,3.26,137.88,9.05,189.1476271,138.465
2022,1,8,3.75,3.71,10.75,51.94,93.87,3.23,111.44,7.79,186.0271792,119.187
2022,1,9,3.94,3.8,13.73,60.06,93.64,2.84,169.12,8.34,161.47003,127.602
2022,1,10,3.83,1.17,13.94,80,93.51,4.17,216.06,3.09,236.5857048,47.277
2022,1,11,4.14,4.09,12.38,68.81,93.76,3.25,209.25,9.06,185.8924141,138.618
2022,1,12,4.16,4.05,12.69,55.5,93.78,3.05,209.75,9.07,174.3008551,138.771
2022,1,13,4.31,4.03,12.26,39.06,93.47,2.65,264,8.84,151.168528,135.252
2022,1,14,4.23,4.27,8.94,60.88,93.28,5.16,284.12,9.41,297.2097151,143.973
2022,1,15,4.44,4.41,6.48,70.69,93.3,4.66,281.81,9.71,270.8296764,148.563
2022,1,16,4.43,4.46,6.52,67.88,93.27,5.44,264.81,9.67,316.0148179,147.951
2022,1,17,4.33,2.54,5.01,59.06,93.85,3.1,176.12,6.01,182.1854737,91.953
2022,1,18,4.49,4.45,1.9,39.62,94.35,3.13,92.44,9.73,187.0195665,148.869
2022,1,19,4.46,4.41,5.21,49.44,93.86,5.36,233.38,9.62,314.8117727,147.186
2022,1,20,4.73,4.75,3.87,62.06,94.36,5.52,296.94,10.29,327.5128454,157.437
2022,1,21,4.76,4.7,3.05,45.19,94.69,2.27,154,10.21,135.5560023,156.213
2022,1,22,4.64,4.64,2.98,46.12,94.11,4.22,120.88,10.01,250.5227006,153.153
2022,1,23,4.54,4.4,4.65,50.12,93.68,2.32,201.62,9.53,136.2746511,145.809
2022,1,24,4.73,4.73,6.26,61.12,93.9,3.12,229.94,10.48,182.6378113,160.344
2022,1,25,4.61,4.65,6.67,58.44,93.85,4.77,107.81,10.06,278.6675227,153.918
2022,1,26,4.78,4.82,6.4,49.81,93.41,4.5,260.31,10.58,261.9140779,161.874
2022,1,27,4.47,4.39,4.7,66.06,93.84,7.42,275,9.36,436.5097578,143.208
2022,1,28,4.87,4.77,4.29,67.12,94.3,2.55,217.62,10.66,150.9715975,163.098
2022,1,29,4.56,4.55,4.53,57.62,94.17,3.17,106.31,9.72,187.2577001,148.716
2022,1,30,4.3,4.3,5.83,54.5,93.92,4.41,95.19,9.14,258.6044874,139.842
2022,1,31,4.41,2.6,5.96,54,93.4,4.69,114,5.95,273.373728,91.035
2022,2,1,4.84,4.86,6.68,63.31,93.94,2.8,237.44,10.8,163.7294368,165.24
2022,2,2,5,5,7.05,52.31,94.14,4.73,125.88,11.03,276.8086498,168.759
2022,2,3,4.37,4.41,12.04,43.81,93.42,5.77,200.81,9.66,329.2257806,147.798
2022,2,4,4.99,4.55,8.89,53.44,93.31,6.54,268.25,10.27,376.8839864,157.131
2022,2,5,4.9,4.29,7.55,64.06,93.82,4.45,284.75,9.84,259.0749841,150.552
2022,2,6,5.12,4.83,7.53,69.5,94.28,3.43,297.81,10.86,200.684892,166.158
2022,2,7,5.12,5.14,9.37,53.69,94.31,1.78,250.88,11.45,103.5001556,175.185
2022,2,8,5.13,5.09,9.94,44.06,94.16,3.35,144.94,11.26,194.088222,172.278
2022,2,9,4.86,4.51,12.45,42.94,93.49,4.76,184,10.13,271.4103234,154.989
2022,2,10,5.19,5.16,9.31,56.56,93.53,5.2,303,11.52,299.9230033,176.256
2022,2,11,5.34,5.2,6.48,68.31,93.97,3.92,314.31,11.82,229.4584123,180.846
2022,2,12,5.39,5.35,7.94,52.19,94.36,3.5,146.56,11.94,204.6553179,182.682
2022,2,13,5.61,5.66,10.12,33.19,94.21,1.78,235.31,12.48,103.1166693,190.944
2022,2,14,5.64,5.69,10.59,25.25,93.87,2.38,270.75,12.61,137.1499532,192.933
2022,2,15,5.49,5.45,10.44,41.44,93.85,2.2,163.56,12.08,126.8172987,184.824
2022,2,16,5.57,5.61,11.28,36.19,93.79,1.18,151.31,12.6,67.77594708,192.78
2022,2,17,5.45,4.04,9.9,40.5,93.54,3.12,141.5,9.32,179.5978997,142.596
2022,2,18,5.24,4.28,11.94,41.31,93.12,3.54,84.81,9.43,201.4079915,144.279
2022,2,19,5.21,3.73,12.04,51.62,92.94,6,188.31,8.36,340.5901458,127.908
2022,2,20,4.91,3.24,10.07,61.5,93.72,6.68,299.5,6.99,385.0324006,106.947
2022,2,21,5.75,5.77,10.48,59.81,94.1,4.12,287.12,12.94,238.0932743,197.982
2022,2,22,5.8,5.36,11.86,43.81,93.8,2.66,172.75,12.09,152.4884079,184.977
