YEAR,MO,DY,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,T2M,RH2M,PS,WS10M,WD10M,UVA,Wind Energy,Solar Energy
2021,8,27,6.54,6.32,37.17,47.19,99.7,4.51,177.44,14.82,252.3913036,226.746
2021,8,28,6.69,6.47,37.13,44.56,99.6,2.61,140.38,15.17,145.934682,232.101
2021,8,29,6.32,6.18,36.87,54.81,99.57,3.46,124.12,14.23,193.5652296,217.719
2021,8,30,6.52,6.3,36.98,53.81,99.92,2.9,117.31,14.58,162.749288,223.074
2021,8,31,6.51,6.17,36.5,51.94,100.09,2.73,112.81,14.34,153.7073747,219.402
2021,9,1,6.68,6.39,36.53,50.31,100.17,2.6,142.62,14.89,146.4907885,227.817
2021,9,2,6.47,6.19,37.13,44.69,100.01,3.34,168.44,14.38,187.5204189,220.014
2021,9,3,6.52,6.26,37.91,31.12,99.84,2.6,167.88,14.48,145.3604323,221.544
2021,9,4,6.3,5.97,37.07,35.69,99.91,4.21,166.5,13.96,236.174886,213.588
2021,9,5,6.18,6.03,35.68,45.81,100.01,4.38,167.56,13.87,247.0645922,212.211
2021,9,6,6.27,6.16,35.81,41.19,100.06,4.77,314.81,13.73,269.0847431,210.069
2021,9,7,6.48,6.28,36.01,46.25,100.02,4.07,217.94,14.3,229.3561627,218.79
2021,9,8,6.43,6.19,35.66,62.25,100.01,4.96,174.25,14.45,279.799028,221.085
2021,9,9,5.93,5.82,35.35,49.19,100.07,8.06,327.88,13,455.4033556,198.9
2021,9,10,6.2,6.03,35.11,40.94,100.1,6.88,326.62,13.81,389.150681,211.293
2021,9,11,6.21,6.07,34.33,44.69,99.96,6.85,334.62,14.1,387.8934085,215.73
2021,9,12,6.26,6.02,34.3,49.25,100.02,6.19,338.56,14.11,350.7643562,215.883
2021,9,13,6.3,6.15,33.98,47.62,100.09,5.51,331.19,14.23,312.7753376,217.719
2021,9,14,6.07,5.96,33.32,46.31,100.15,6.3,331.88,13.52,358.6047087,206.856
2021,9,15,6.26,6.08,33.42,48.38,100.23,6.35,334.56,14.05,361.6215097,214.965
2021,9,16,6.17,6.05,33.51,45.69,100.21,4.64,259.19,13.84,264.1097076,211.752
2021,9,17,6.41,6.18,33.42,42.25,100.08,3.83,246,14.38,217.7854541,220.014
2021,9,18,6.2,6.06,33.71,41.81,100.11,2.51,155.25,13.84,142.6340964,211.752
2021,9,19,6.15,5.82,34.51,53.25,100.36,2.12,184.12,13.62,120.4586332,208.386
2021,9,20,6.04,5.85,33.7,48.5,100.46,5.81,269.25,13.63,331.3260872,208.539
2021,9,21,6.27,6.09,33.03,43.12,100.38,5.91,325,13.92,337.497303,212.976
2021,9,22,6.17,5.99,32.48,40.38,100.2,5.89,326.38,13.46,336.3562392,205.938
2021,9,23,6.26,6.07,32.74,46.38,100.18,4.55,244.44,13.55,259.561095,207.315
2021,9,24,6.32,5.97,32.37,43.38,100.36,2.17,94,13.76,124.163285,210.528
2021,9,25,6.16,5.95,32.36,60.94,100.51,3.84,193.25,13.74,220.0531148,210.222
2021,9,26,5.38,5.34,32.59,48.06,100.47,8.77,338.62,12.05,501.9912966,184.365
2021,9,27,5.28,5.24,30.57,42.88,100.28,6.41,233.75,11.57,368.647605,177.021
2021,9,28,5.69,5.54,31.36,53.88,100.28,1.91,139,13.05,109.5616556,199.665
2021,9,29,5.76,5.65,32.39,50.69,100.34,1.87,144.81,12.87,106.9695286,196.911
2021,9,30,5.81,5.63,32.17,53.25,100.35,2.67,169.69,12.38,152.857178,189.414
2021,10,1,5.71,5.56,32.59,53.56,100.34,4.67,326.31,12.54,266.9630584,191.862
2021,10,2,5.86,5.63,33.75,45.75,100.26,5.66,325.44,12.69,322.076988,194.157
2021,10,3,5.55,5.33,31.98,65.12,100.36,3.57,160.69,12.31,204.5297148,188.343
2021,10,4,5.25,5.1,32.74,65.94,100.49,2.83,135,11.93,161.9408653,182.529
2021,10,5,5.51,5.24,31.92,61.31,100.52,3.79,201.94,12.07,217.5227279,184.671
2021,10,6,5.42,4.91,31.69,62.56,100.53,3.35,154.75,11.46,192.4336377,175.338
2021,10,7,5.14,4.96,32.5,58.62,100.62,2.02,129.25,11.3,115.8307145,172.89
2021,10,8,5.36,5.16,31.81,57.62,100.66,5.99,324.19,11.88,344.3922126,181.764
2021,10,9,5.17,5.09,32.19,48.38,100.73,7.57,341.19,11.38,434.994199,174.114
2021,10,10,5.27,5.11,31.23,44.56,100.78,6.74,326.81,11.55,388.7143656,176.715
2021,10,11,5.48,5.29,29.65,49.25,100.7,5.77,248.31,11.87,334.2426501,181.611
2021,10,12,5.62,5.41,30.07,42.44,100.73,2.23,182,12.16,129.0382031,186.048
2021,10,13,5.44,5.21,30.9,55,100.88,1.5,115.12,12.03,86.68895705,184.059
2021,10,14,5.21,5,30.62,49.62,100.98,2.47,196.31,11.12,143.0210268,170.136
2021,10,15,5.31,5.16,30.68,53.56,100.76,4.52,327,11.72,261.1009146,179.316
2021,10,16,5.06,4.91,30.75,61.19,100.5,4.41,335.38,11.04,254.0308166,168.912
2021,10,17,5.09,4.95,31.2,63.38,100.57,2.82,187.31,11.32,162.314271,173.196
2021,10,18,5.15,4.99,30.49,54.94,100.87,6.59,338.44,11.43,381.3299406,174.879
2021,10,19,5.19,4.94,30,52.38,101.03,6.63,339.94,11.52,384.874167,176.256
2021,10,20,5.18,4.98,29.86,55.62,101.09,5.16,328.75,11.35,299.8564464,173.655
2021,10,21,5.25,5.02,29.3,55.38,101.26,6.74,341.69,11.64,393.0580397,178.092
2021,10,22,5.12,4.93,28.73,47.56,101.3,7.39,337.25,11.26,431.9485252,172.278
2021,10,23,4.98,4.82,28.08,51.75,101.28,5.09,337.06,10.86,298.0956965,166.158
2021,10,24,4.92,4.76,28.59,48.75,101.03,2.71,190.69,10.67,158.0517144,163.251
2021,10,25,4.73,4.65,28.72,54.19,101.08,3.68,29.75,10.39,214.6374748,158.967
2021,10,26,4.92,4.71,28.55,45.44,101.22,3.7,17.19,10.6,216.2246486,162.18
2021,10,27,4.75,4.59,29.15,48.31,101.24,2.17,64.62,10.28,126.5861456,157.284
2021,10,28,4.48,4.01,28.93,56.31,101.18,3.48,148,8.99,203.0319564,137.547
2021,10,29,4.22,3.88,28.13,71.12,101.4,4.45,141.25,8.56,260.8795979,130.968
2021,10,30,4.83,4.38,28.57,69.25,101.7,3.75,125.56,10.2,220.1712331,156.06
2021,10,31,4.75,4.59,28.75,65.75,101.79,2.16,116.56,10.46,126.8551799,160.038
2021,11,1,4.53,4.44,28.44,58.62,101.53,2.7,257.5,9.73,158.32652,148.869
2021,11,2,4.67,4.53,28.2,44.81,101.28,3.16,232.5,9.86,184.9916102,150.858
2021,11,3,4.65,4.35,27.83,46.94,101.23,2.79,200.38,9.58,163.4512535,146.574
2021,11,4,4.62,4.44,27.7,54.44,101.15,1.63,149.06,9.76,95.45879081,149.328
2021,11,5,4.39,4.02,27.14,54.81,101.1,3.24,312.25,9.11,190.0061897,139.383
2021,11,6,4.55,4.38,26.34,40.31,101,3.45,287.62,9.67,202.6611936,147.951
2021,11,7,4.45,4.34,25.92,38.25,100.88,3.52,280.12,9.49,206.8175264,145.197
2021,11,8,4.23,4.17,25.26,43.62,101.16,3.73,302.5,9.14,220.2504138,139.842
2021,11,9,4.45,4.15,25.52,52.75,101.55,4.17,308,9.39,246.9658102,143.667
2021,11,10,4.49,4.32,25.26,47,101.49,3.44,251.69,9.58,203.7890175,146.574
2021,11,11,4.36,4.19,25.8,47.75,101.18,4.3,141,9.21,253.4994527,140.913
2021,11,12,4.05,3.94,25.33,48.94,101.27,4.91,188.69,8.51,290.1746834,130.203
2021,11,13,4.08,3.96,24.76,56.06,101.64,5.7,349.19,8.66,338.7403124,132.498
2021,11,14,4.36,4.26,23.54,54,101.61,6.53,329.31,9.42,389.5463839,144.126
2021,11,15,4.41,4.28,23.81,54.31,101.33,4.41,335.31,9.51,262.1145508,145.503
2021,11,16,4.17,3.86,24.38,55.44,100.97,2.3,219.12,8.62,135.9570971,131.886
2021,11,17,4.01,3.91,24.33,60.81,101.13,4.37,312.12,8.67,258.7713101,132.651
2021,11,18,4.01,3.9,23.48,56.62,101.43,4.92,317.56,8.68,293.0413522,132.804
2021,11,19,4.16,4.04,23.62,54.94,101.19,3.11,267.94,8.97,184.7100141,137.241
2021,11,20,3.66,2.32,24.53,60.19,100.93,4.12,128.31,5.56,243.3213881,85.068
2021,11,21,3.68,3.62,25.67,68.88,101.08,5.91,145.81,8.01,348.221439,122.553
2021,11,22,4.03,3.84,26.15,69.5,101.34,4.55,142.44,8.65,268.3477961,132.345
2021,11,23,3.8,3.57,24.65,64.31,101.44,5.52,310.12,8.01,327.5186823,122.553
2021,11,24,3.8,3.78,23.33,57.5,101.53,6.41,334.75,8.49,382.357371,129.897
2021,11,25,4.03,3.88,23.39,58.56,101.55,4.41,342.38,8.67,263.0556821,132.651
2021,11,26,3.98,3.93,24.47,58.38,101.53,2.54,234.94,8.6,150.9309979,131.58
2021,11,27,3.82,3.71,23.05,63.5,101.53,5.16,291.25,8.25,308.0856617,126.225
2021,11,28,3.9,3.87,22.24,55.12,101.63,7.05,322.5,8.38,422.5009666,128.214
2021,11,29,3.94,3.89,21.35,60.44,101.55,6.41,319.69,8.52,385.0038844,130.356
2021,11,30,4.09,3.97,21.73,61.12,101.51,4.26,325.62,8.63,255.4380335,132.039
2021,12,1,4.02,3.83,21.94,57.38,101.44,2.64,199.62,8.27,158.0778892,126.531
2021,12,2,3.94,3.68,22.61,59.06,101.32,4.56,187.12,8.11,272.1028179,124.083
2021,12,3,3.5,3.48,20.67,54.19,101.7,6.88,320.31,7.44,414.801664,113.832
2021,12,4,4.04,3.84,18.5,50.75,101.87,6.7,316.12,8.39,407.6351082,128.367
2021,12,5,4.13,3.99,19.16,46.69,101.7,3.15,271.44,8.24,190.8975202,126.072
2021,12,6,4.19,3.88,20.23,39.06,101.59,3.97,190.62,8.45,239.4547277,129.285
2021,12,7,3.88,3.84,20.2,66,101.76,4.35,321.25,8.18,262.8407609,125.154
2021,12,8,3.87,3.72,20.44,61,101.84,2.33,207.94,8.1,140.7814733,123.93
2021,12,9,3.8,3.32,21.39,70.44,101.87,2.07,156.81,7.29,124.7052744,111.537
2021,12,10,3.81,3.67,20.48,64.25,102.02,3.37,300.12,7.88,203.9516617,120.564
2021,12,11,3.78,3.62,19.43,60.44,102.02,6.02,318.38,7.86,365.6365715,120.258
2021,12,12,3.92,3.7,18.34,58.12,101.95,6.29,318,8.17,383.2010306,125.001
2021,12,13,3.92,3.75,18.36,58.88,101.86,4.8,319.75,8.16,292.1486642,124.848
2021,12,14,3.77,3.17,18.87,53.94,101.69,2.06,228.75,7.1,124.9526077,108.63
2021,12,15,3.68,2.98,20.93,67.5,101.67,2.53,158,6.78,152.3562617,103.734
2021,12,16,3.72,3.47,21.39,60.88,101.67,3.7,170.31,7.53,222.4655247,115.209
2021,12,17,3.83,3.47,21.23,62.12,101.64,5,165.12,7.84,300.7037284,119.952
2021,12,18,3.55,3.02,21.71,62.19,101.48,6.58,166.31,6.61,394.4599761,101.133
2021,12,19,3.37,2.76,21.8,58.12,101.54,5.4,168.94,6.24,323.8135154,95.472
2021,12,20,3.55,2.99,22.29,65.5,101.55,5.02,160.5,6.68,300.5569697,102.204
2021,12,21,3.58,3.14,21.81,65.31,101.52,6.75,250.19,7.02,404.6734486,107.406
2021,12,22,3.01,3.02,18.94,57.88,101.8,7.84,330.06,6.4,475.9481084,97.92
2021,12,23,3.49,3.27,19.28,60.12,101.57,5.37,333.69,7.32,324.8854538,111.996
2021,12,24,3.56,3.22,19.75,59.56,101.4,3.59,293.69,7.25,216.4838411,110.925
2021,12,25,3.24,1.97,20.23,62.06,101.6,6.13,337.31,4.85,369.7737957,74.205
2021,12,26,3.02,1.26,17.3,52.44,101.95,8.57,326.5,3.04,523.9732603,46.512
2021,12,27,3.52,3.47,16.57,49.75,101.91,6.95,322.25,7.59,425.8293414,116.127
2021,12,28,3.73,3.42,18.01,58.31,101.79,4.38,335.12,7.57,266.7226929,115.821
2021,12,29,3.45,1.36,17.19,68.69,101.66,3.69,272.38,3.7,225.0515727,56.61
2021,12,30,3.52,2.48,19.53,71.06,101.41,4.33,132.56,5.85,261.3292884,89.505
2021,12,31,3.63,2.8,18.37,79.62,101.67,5.23,212.94,6.54,317.7156518,100.062
2022,1,1,3.68,1.51,19.01,85.69,101.62,4.23,61.88,4.13,256.2779582,63.189
2022,1,2,3.23,2.23,20.73,83.38,100.75,5.45,188.44,5.32,325.4497776,81.396
2022,1,3,3.88,3.27,16.57,76.25,101.2,6.38,303.19,7.57,388.1817985,115.821
2022,1,4,3.91,3.61,15.03,68.19,101.72,6.75,308.94,8.05,415.010171,123.165
2022,1,5,3.72,3.43,13.53,54.25,101.84,6.95,308.81,7.33,430.0493074,112.149
2022,1,6,3.79,3.63,14.56,67.69,101.88,7.37,319.06,7.91,454.5837639,121.023
2022,1,7,4.2,3.88,15.2,69.12,101.92,4.29,314.88,8.52,264.1248142,130.356
2022,1,8,4.15,3.9,15.26,61.12,101.9,3.49,308.75,8.27,214.7839127,126.531
2022,1,9,4.2,3.96,16.05,62.94,101.82,3.32,316.12,8.45,203.6035476,129.285
2022,1,10,4.23,4.06,15.82,59.56,101.73,2.36,193.69,8.62,144.7173971,131.886
2022,1,11,4.08,3.53,17.45,69.94,101.79,4,155.25,7.96,244.0517628,121.788
2022,1,12,4.04,3.97,18.73,65.5,101.69,2.27,171.06,8.3,137.7565381,126.99
2022,1,13,4.22,4.1,19.55,65.31,101.48,3.29,156.31,8.75,198.6854605,133.875
2022,1,14,4.03,2.39,19.89,62.75,101.06,6.02,166.5,5.92,361.6274031,90.576
2022,1,15,3.57,1.42,19.53,61.56,100.86,5,184.69,3.7,300.1292859,56.61
2022,1,16,3.56,2.84,18.38,80.12,100.99,2.99,208.69,6.65,180.4175417,101.745
2022,1,17,3.94,3.24,19.48,70.38,101.36,2.2,96.12,7.55,132.7342159,115.515
2022,1,18,3.05,0.91,16.3,73.06,101.83,8,324.62,2.32,490.2353565,35.496
2022,1,19,3.63,3.04,15.52,60.38,101.9,5.69,331.88,6.95,349.8623841,106.335
2022,1,20,3.77,3.36,15.97,56.38,101.84,5.05,320,7.41,309.8447106,113.373
2022,1,21,3.09,2.86,11.31,51.12,102.41,10.38,322.19,5.45,650.925023,83.385
2022,1,22,3.85,3.83,11.36,57.75,102.16,7.3,318,8.05,456.5818693,123.165
2022,1,23,4.51,4.36,14.05,49.25,101.87,3.44,315.5,9.54,212.536129,145.962
2022,1,24,4.42,4.35,16.18,41.25,101.68,2.72,199.5,9.37,166.5035232,143.361
2022,1,25,4.3,4.15,15.95,62.38,101.63,2.99,160.88,9.09,183.086986,139.077
2022,1,26,4.25,4.16,18.7,68.19,101.44,3.17,129.88,9.14,191.9204522,139.842
2022,1,27,4.38,4.11,18,59.75,101.38,7.1,244.94,9.11,430.6319955,139.383
2022,1,28,3.3,2.85,15.37,54,102.02,7.83,333.69,5.77,482.2626307,88.281
2022,1,29,3.84,3.01,15.59,57.12,101.99,5.55,338.38,6.8,341.4727687,104.04
2022,1,30,3.92,3.74,16.15,61.69,101.76,4.69,342,8.12,287.3518255,124.236
2022,1,31,3.93,3.5,16.83,61.62,101.44,3.22,214.38,7.65,196.2047512,117.045
2022,2,1,4.16,3.5,17.12,66.81,101.4,5.31,265.88,8.05,323.1043286,123.165
2022,2,2,4.25,4.22,15.46,76.5,101.98,6.85,331.5,9.06,421.6058783,138.618
2022,2,3,4.73,4.48,16.38,67.06,101.79,2.98,231.31,9.84,182.4905001,150.552
2022,2,4,4.7,4.49,18.78,57.44,101.03,4.98,174.69,9.91,300.2018896,151.623
2022,2,5,3.93,3.62,17.61,62.5,101.15,7.87,327.81,7.94,476.890216,121.482
2022,2,6,4.55,4.46,15.57,60.75,101.78,7.4,327.12,9.72,454.3910309,148.716
2022,2,7,4.61,4.59,15.63,57.62,101.92,7.21,327.62,9.88,443.2410967,151.164
2022,2,8,4.88,4.79,15.79,60.75,101.95,6.88,330.06,10.49,422.8442731,160.497
2022,2,9,5.27,5.02,16.42,66.06,101.79,4.32,233.12,10.74,264.5134428,164.322
2022,2,10,5.22,4.98,16.93,63.88,101.6,3.32,150.69,10.71,202.5472999,163.863
2022,2,11,4.96,4.75,18.37,62.12,101.35,5.46,163.38,10.68,330.6438838,163.404
2022,2,12,4.39,2.52,16.6,58.75,101.52,6.99,311.5,6.21,426.5969964,95.013
2022,2,13,4.59,4.51,16.04,59.06,101.4,7.1,317.5,9.83,433.6361557,150.399
2022,2,14,5.03,4.92,17.3,60.06,101.44,4.18,232.44,10.88,254.2884266,166.464
2022,2,15,5.37,5.09,18.1,53.81,101.49,2.38,224.25,11.29,144.4597067,172.737
2022,2,16,5.25,5.06,17.59,53.06,101.28,3.13,199,10.84,189.9221846,165.852
2022,2,17,5.37,5.14,17.56,61.19,101.26,4.97,127.62,11.46,301.5412937,175.338
2022,2,18,5.09,4.94,18.62,58.56,101.24,3.23,51.56,10.83,195.2209746,165.699
2022,2,19,5.18,4.93,20.6,64.44,101.17,6.15,140.81,11.18,368.9448424,171.054
2022,2,20,5.08,3.47,20.94,54.88,101.15,4.82,241.56,8.49,288.7653777,129.897
2022,2,21,4.49,4.48,18.09,57.38,101.46,6.86,317.81,9.47,416.2750718,144.891
2022,2,22,5.07,4.97,17.65,66.12,101.51,5.37,282,10.98,326.5135166,167.994
2022,2,23,5.73,5.49,18.46,55.62,101.54,3.4,205.19,12,206.2177843,183.6
2022,2,24,5.45,5.17,19.53,57.25,101.54,2.21,171.94,11.55,133.5515213,176.715
2022,2,25,5.62,5.3,20.23,53.19,101.27,4.23,161.88,11.77,254.3332414,180.081
2022,2,26,5.33,5,21.06,56.19,101.05,4.34,189.88,11.34,259.6456616,173.502
2022,2,27,5.01,4.97,19.94,59.75,101.54,6.95,311.31,10.89,419.4048187,166.617
2022,2,28,5.88,5.59,18.99,58.69,101.69,5.49,278,12.45,332.8679796,190.485
2022,3,1,5.96,5.77,18.97,60.25,101.74,4.52,258.81,12.7,274.2087628,194.31
2022,3,2,5.83,5.46,20.06,51.62,101.61,3.26,213.62,12.28,196.7830677,187.884
2022,3,3,5.61,5.31,22.56,46.94,101.26,5.07,172.19,11.91,302.4073373,182.223
2022,3,4,5.02,3.49,20.9,52.62,101.14,6.14,257.88,7.93,367.8600198,121.329
2022,3,5,4.5,2.7,19.43,60.94,101.45,5.42,346.12,6.2,327.3551332,94.86
2022,3,6,4.98,4.63,20.41,54.38,101.2,3.25,195.31,9.83,195.1548944,150.399
2022,3,7,4.84,3.93,23.85,44,100.6,6.09,189.06,8.52,359.3116323,130.356
2022,3,8,4.99,3.58,21.91,58.12,100.8,5.22,328.31,7.95,310.6226712,121.635
2022,3,9,5.46,5.19,22.27,63.38,100.9,2.95,174.94,11.63,175.5034837,177.939
2022,3,10,5.64,5.31,25.81,52.88,100.54,6.18,150.62,12.04,362.0151321,184.212
2022,3,11,5.29,4.63,26.66,41.44,100.54,7.58,254.75,10.08,442.7661644,154.224
2022,3,12,5.67,5.05,21.94,55.75,101.1,6.6,348.56,11.55,393.870135,176.715
2022,3,13,5.7,5.34,21.01,66.75,101.19,5.41,269.94,11.82,324.1631899,180.846
2022,3,14,6.01,5.67,22.01,62.12,101.17,3.62,204.31,13.12,216.1301087,200.736
2022,3,15,5.98,5.8,23.34,69.75,100.9,3.32,135.56,13.17,196.8029722,201.501
2022,3,16,4.97,4.89,19.67,50.38,101.2,10.3,327.56,10.44,620.0539151,159.732
2022,3,17,4.28,4.18,16.44,43,101.78,10.62,333.88,7.66,650.1534261,117.198
2022,3,18,6,5.87,16.57,44.56,101.73,7.53,331.44,12.49,460.5512839,191.097
2022,3,19,6.59,6.12,17.77,48.69,101.47,5.5,326.69,13.38,334.1482755,204.714
2022,3,20,6.4,5.89,20.35,42.12,101.09,4.01,227.94,12.84,240.5785576,196.452
2022,3,21,6.01,4.89,21.73,42.38,100.93,4.08,201.12,10.83,243.2470442,165.699
2022,3,22,5.93,5.61,23.36,44.56,100.81,2.91,201.81,12.16,172.3335014,186.048
2022,3,23,5.97,5.65,25.11,34.12,100.82,3.91,164.69,12.19,230.2188553,186.507
2022,3,24,5.77,5.66,26.29,39.62,100.59,5.14,209.62,12.19,300.7603393,186.507
2022,3,25,5.03,5,20.99,46.94,101.08,8.29,341.81,10.28,496.2244155,157.284
2022,3,26,5.52,5.46,20.11,51.19,101.6,8.44,344.94,11.4,509.325919,174.42
2022,3,27,5.21,5.2,18.9,49,101.93,8.87,337.88,10.51,539.2384934,160.803
2022,3,28,5.44,5.42,19.09,48.75,101.93,9.02,334.5,11.12,548.0010059,170.136
2022,3,29,5.51,5.48,19.48,46,101.7,7.79,326.12,11.32,471.5763497,173.196
2022,3,30,6.93,6.58,21.06,39.69,101.42,5.38,336.44,14.95,323.0434241,228.735
2022,3,31,6.73,6.45,23.58,32.62,101.28,3.18,247.69,14.38,189.0609384,220.014
2022,4,1,6.63,6.43,25.51,30.62,101.21,3.94,252.25,14,232.5707209,214.2
2022,4,2,7.08,6.88,25.01,37.56,101.12,4.85,271.31,15.28,286.5113777,233.784
2022,4,3,7.18,6.39,24.73,34.44,100.95,4.77,267.75,14.31,281.5761135,218.943
2022,4,4,6.72,6.42,26.07,33.06,100.85,3.95,206.31,14.09,231.8968411,215.577
2022,4,5,6.79,6.53,25.68,45.81,101.04,3.01,191.44,14.22,177.2752439,217.566
2022,4,6,6.95,6.66,26.47,38.75,101.12,3.12,199.44,15.15,183.4143489,231.795
2022,4,7,6.77,6.53,28.73,32.5,100.92,5.14,173,14.38,299.3081018,220.014
2022,4,8,6.74,6.25,26.76,35.94,100.97,4.36,246.81,13.94,255.682116,213.282
2022,4,9,6.63,5.23,27.91,30.88,100.67,2.71,201.81,11.7,157.8442462,179.01
2022,4,10,6.27,5.92,25.1,47.38,100.8,6.09,310.88,12.97,358.5170593,198.441
2022,4,11,6.71,6.31,25.59,39.25,100.77,4.13,254.81,14.15,242.6612256,216.495
2022,4,12,6.45,4.59,29.57,29.19,100.42,3.07,189.19,10.84,177.3903256,165.852
2022,4,13,6.6,5.6,27.81,48.88,100.42,4.94,51.06,13.16,287.1116671,201.348
2022,4,14,6.35,4.24,26.24,60.56,100.55,4.45,193.38,10.07,260.3258222,154.071
2022,4,15,6.06,3.82,26.4,59.5,100.62,3.77,206.5,9.07,220.581351,138.771
2022,4,16,6.05,4.92,27.08,47.69,100.55,4.1,241.62,11.08,239.1796899,169.524
2022,4,17,6,5.75,25.08,47.38,100.7,6.29,301.06,12.3,369.9484743,188.19
2022,4,18,7.37,6.58,25.03,41.12,100.84,5.37,322.62,14.66,316.3304983,224.298
2022,4,19,7.4,7.04,25.87,32.44,100.89,3.88,241,15.38,228.0300401,235.314
2022,4,20,7.03,5.89,26.83,41.5,100.76,3.52,156.44,13.11,205.9448683,200.583
2022,4,21,6.58,5.93,27.71,46.31,100.56,3.77,140.81,13.15,219.4899385,201.195
2022,4,22,6.04,2.89,25.97,52.5,100.75,4.46,313.62,6.83,261.6657704,104.499
2022,4,23,6.39,4.83,27.01,32.06,100.72,3.55,232.94,10.84,207.4931226,165.852
2022,4,24,6.67,5.54,27.49,40.88,100.64,2.64,50.25,12.6,153.936017,192.78
2022,4,25,6.25,4.31,26.81,54.38,100.69,4.49,221.81,9.88,262.5317237,151.164
2022,4,26,6.13,2.83,27.81,47.31,100.73,2.06,159.31,6.76,120.0963281,103.428
2022,4,27,6.63,6.24,28.71,44.12,100.65,2.28,134.19,14.45,132.4205879,221.085
2022,4,28,6.29,5.09,28.13,51.56,100.75,3.48,30.94,11.64,202.7059279,178.092
2022,4,29,6.04,1.99,26.64,56.69,100.97,5.36,308.06,4.99,314.4506212,76.347
2022,4,30,6.8,6.54,27.64,55.5,100.78,3.78,240.19,15.35,220.6049298,234.855
2022,5,1,7.02,6.68,30.13,44.69,100.42,1.88,144.25,15.7,108.4293235,240.21
2022,5,2,5.9,5.52,28.42,48.44,100.48,4.73,236.06,11.5,274.5143706,175.95
2022,5,3,6.65,6.16,28.28,43.06,100.68,4.86,336.06,13.69,282.7518504,209.457
2022,5,4,7.18,6.94,30.69,30.94,100.62,3.49,238.06,16.05,201.3155147,245.565
2022,5,5,6.59,6.07,33.14,28.5,100.22,3.11,161.19,13.59,177.2533381,207.927
2022,5,6,6.28,4.02,30.23,53.06,100.17,6.31,114.25,9.23,362.9046552,141.219
2022,5,7,6.19,4.94,30.13,54.25,100.35,5.28,210.5,11.12,304.3126326,170.136
2022,5,8,5.77,5.47,27.52,47.94,100.81,7.63,346.31,11.3,445.6054648,172.89
2022,5,9,6.81,6.66,27.46,41,100.91,6.35,308,14.95,371.2931705,228.735
2022,5,10,7.59,7.39,28.12,35.12,100.79,5.24,332.44,17.07,305.3551843,261.171
2022,5,11,7.11,6.91,29.65,31.88,100.68,4.21,218.81,15.39,243.8270504,235.467
2022,5,12,7.2,7.04,29.04,42.94,100.77,7.07,342.06,15.84,410.6605995,242.352
2022,5,13,6.72,6.56,29.2,37.5,100.69,9.45,328.81,14.16,548.1767725,216.648
2022,5,14,5.74,5.64,28.74,34.31,100.47,10.59,322.62,10.85,613.8978156,166.005
2022,5,15,6.99,6.86,28.98,44.06,100.56,5.52,145.5,15.16,320.0242916,231.948
2022,5,16,7.67,7.5,31.52,27.06,100.53,2.54,198.19,17.03,145.9863195,260.559
2022,5,17,6.52,5.84,29.36,41.31,100.51,7.88,330.19,12.66,456.045535,193.698
2022,5,18,6.63,6.46,30.05,47.38,100.45,7.1,338.12,14.02,409.724134,214.506
2022,5,19,6.42,6.07,31.12,42.12,100.51,5.97,343.69,12.86,343.5080529,196.758
2022,5,20,7.49,7.35,32.76,32,100.37,6.13,340.06,16.7,350.334718,255.51
2022,5,21,7.11,6.88,32.39,33.25,100.33,7.17,333.06,15.54,410.1043225,237.762
2022,5,22,7.06,6.96,31.69,34.31,100.14,8.92,330.25,15.27,510.4026747,233.631
2022,5,23,7.28,7.05,32.58,33.81,99.8,5.37,217.75,15.82,305.3368521,242.046
2022,5,24,5.44,5.16,29.51,39.62,100.35,8.3,337,9.81,479.3501798,150.093
2022,5,25,5.98,5.81,29.65,38.81,100.68,6.72,339.75,11.96,389.196622,182.988
2022,5,26,5.75,5.14,30.16,37.69,100.64,5.68,341.12,10.16,328.2801989,155.448
2022,5,27,6.27,5.98,29.95,37.5,100.5,5.77,342.69,12.55,333.2486446,192.015
2022,5,28,6.6,6.31,30.58,31.31,100.39,5.36,337.06,13.62,308.5886915,208.386
2022,5,29,6.76,6.55,31.42,34.25,100.39,5.48,342,14.34,314.6272559,219.402
2022,5,30,7.32,7.08,32.91,28.56,100.2,5.45,323,15.91,310.7921945,243.423
2022,5,31,7.57,7.3,32.96,31.12,100.06,5.9,255.88,16.52,335.9289604,252.756
2022,6,1,7.72,7.44,32.68,28.69,100.11,2.9,168.44,16.91,165.3513815,258.723
2022,6,2,7.44,7.17,34.04,31.06,100.36,1.86,106.12,16.3,105.847103,249.39
2022,6,3,7.57,7.28,34.29,26.56,100.37,3.24,210.06,16.26,184.2472507,248.778
2022,6,4,7.25,6.81,34.14,29.69,100.23,2.97,176.38,15.08,168.7400624,230.724
2022,6,5,7.17,6.92,35.29,24.31,100.05,2.49,145.69,15.29,140.6883702,233.937
2022,6,6,7.41,7.09,36.57,24.31,99.93,1.75,142.62,15.66,98.35062829,239.598
2022,6,7,7.16,6.77,36.87,25.25,99.85,2.69,162.88,15.19,150.9117622,232.407
2022,6,8,7.32,7.02,36.87,29.19,99.98,2.56,135.19,16.03,143.8056134,245.259
